"sigmaa prge_entity","3","12","17073","sigmaa_JJ prge_entity_NN "
"prge_entity lies","4","17073","13","prge_entity_NN lies_VBZ "
"prge_entity metabolism","3","17073","27","prge_entity_NN metabolism_NN "
"itself prge_entity","3","26","17073","itself_PRP prge_entity_NN "
"prge_entity crosslinked","3","17073","4","prge_entity_NN crosslinked_VBD "
"prge_entity positions","3","17073","35","prge_entity_NN positions_NNS "
"prge_entity stop","4","17073","30","prge_entity_NN stop_NN "
"prge_entity occupancy","4","17073","8","prge_entity_NN occupancy_NN "
"prge_entity ydae","3","17073","3","prge_entity_NN ydae_NNS "
"prge_entity related","26","17073","233","prge_entity_NN related_JJ "
"prge_entity srako","3","17073","7","prge_entity_NN srako_NN "
"caused prge_entity","3","92","17073","caused_VBN prge_entity_NN "
"prge_entity interacting","7","17073","25","prge_entity_NN interacting_NN "
"prge_entity glc7","4","17073","12","prge_entity_NN glc7_NN "
"prge_entity repertoires","3","17073","4","prge_entity_NN repertoires_NNS "
"prge_entity requirement","4","17073","19","prge_entity_NN requirement_NN "
"adrenergic prge_entity","5","9","17073","adrenergic_JJ prge_entity_NN "
"tyrosine prge_entity","11","50","17073","tyrosine_NN prge_entity_NN "
"prge_entity orient","3","17073","3","prge_entity_NN orient_NN "
"kappa prge_entity","4","37","17073","kappa_NN prge_entity_NN "
"prge_entity negative","11","17073","167","prge_entity_NN negative_JJ "
"prge_entity amplification","5","17073","38","prge_entity_NN amplification_NN "
"housekeeping prge_entity","5","6","17073","housekeeping_JJ prge_entity_NN "
"exhibited prge_entity","5","77","17073","exhibited_VBD prge_entity_NN "
"around prge_entity","3","37","17073","around_IN prge_entity_NN "
"prge_entity killer","3","17073","29","prge_entity_JJ killer_NN "
"cells prge_entity","29","1983","17073","cells_NNS prge_entity_NN "
"prge_entity acetylase","3","17073","4","prge_entity_NN acetylase_NN "
"unique prge_entity","3","56","17073","unique_JJ prge_entity_NN "
"prge_entity displacement","3","17073","9","prge_entity_NN displacement_NN "
"cytoplasm prge_entity","3","36","17073","cytoplasm_NN prge_entity_NN "
"prge_entity fibroblasts","4","17073","89","prge_entity_NN fibroblasts_NNS "
"prge_entity heat","3","17073","41","prge_entity_NN heat_NN "
"prge_entity like","51","17073","205","prge_entity_NN like_IN "
"toward prge_entity","3","22","17073","toward_IN prge_entity_NN "
"stabilizing prge_entity","3","8","17073","stabilizing_VBG prge_entity_NN "
"prge_entity genotypes","3","17073","9","prge_entity_NN genotypes_NNS "
"prge_entity coprecipitated","3","17073","8","prge_entity_NN coprecipitated_VBD "
"although prge_entity","9","197","17073","although_IN prge_entity_NN "
"prge_entity suggested","3","17073","105","prge_entity_NN suggested_VBD "
"prge_entity monocytes","3","17073","38","prge_entity_NN monocytes_NNS "
"prge_entity lrs4","3","17073","3","prge_entity_NN lrs4_NN "
"all prge_entity","3","489","17073","all_DT prge_entity_NN "
"null prge_entity","5","23","17073","null_JJ prge_entity_NN "
"prge_entity depleted","3","17073","12","prge_entity_NN depleted_VBD "
"iih prge_entity","3","3","17073","iih_NN prge_entity_NN "
"more prge_entity","8","313","17073","more_RBR prge_entity_JJ "
"largest prge_entity","4","11","17073","largest_JJS prge_entity_NN "
"vivo prge_entity","4","196","17073","vivo_FW prge_entity_FW "
"prge_entity guanine","3","17073","5","prge_entity_NN guanine_NN "
"prge_entity hect","3","17073","7","prge_entity_NN hect_NN "
"subsequent prge_entity","3","56","17073","subsequent_JJ prge_entity_NN "
"prge_entity immunogen","3","17073","11","prge_entity_NN immunogen_NN "
"sos prge_entity","6","15","17073","sos_NN prge_entity_NN "
"prge_entity domain","105","17073","476","prge_entity_NN domain_NN "
"prge_entity opening","3","17073","7","prge_entity_NN opening_NN "
"prge_entity conjugates","3","17073","6","prge_entity_NN conjugates_NNS "
"allogeneic prge_entity","3","36","17073","allogeneic_JJ prge_entity_NN "
"immunoprecipitated prge_entity","3","9","17073","immunoprecipitated_VBN prge_entity_NN "
"ica512ab prge_entity","3","3","17073","ica512ab_NN prge_entity_NN "
"first prge_entity","7","270","17073","first_RB prge_entity_NN "
"agent prge_entity","4","37","17073","agent_NN prge_entity_NN "
"prge_entity gcva","3","17073","5","prge_entity_NN gcva_NN "
"prge_entity mbmal1","3","17073","6","prge_entity_NN mbmal1_NN "
"prge_entity blocks","4","17073","28","prge_entity_NN blocks_NNS "
"prge_entity conjugated","4","17073","28","prge_entity_NN conjugated_VBD "
"regulating prge_entity","4","35","17073","regulating_VBG prge_entity_NN "
"bipartite prge_entity","4","11","17073","bipartite_JJ prge_entity_NN "
"organize prge_entity","3","3","17073","organize_VB prge_entity_NN "
"prge_entity stem","4","17073","50","prge_entity_NN stem_NN "
"share prge_entity","3","16","17073","share_NN prge_entity_NN "
"prge_entity showed","18","17073","389","prge_entity_NN showed_VBD "
"prge_entity each","3","17073","209","prge_entity_NN each_DT "
"sets prge_entity","3","8","17073","sets_NNS prge_entity_NN "
"isoform prge_entity","5","33","17073","isoform_NN prge_entity_NN "
"fluids prge_entity","3","26","17073","fluids_NNS prge_entity_NN "
"prge_entity focal","3","17073","22","prge_entity_NN focal_JJ "
"prge_entity hypothesis","3","17073","51","prge_entity_NN hypothesis_NN "
"d3 prge_entity","4","25","17073","d3_NN prge_entity_NN "
"prge_entityr mediated","3","16","277","prge_entityr_NN mediated_VBD "
"competent prge_entity","3","20","17073","competent_JJ prge_entity_NN "
"tuf prge_entity","3","3","17073","tuf_NN prge_entity_NN "
"prge_entity 2.8","3","17073","9","prge_entity_NN 2.8_CD "
"reverse transcrprge_entitye","3","57","3","reverse_JJ transcrprge_entitye_NN "
"prge_entity chromosomes","3","17073","23","prge_entity_NN chromosomes_NNS "
"prge_entity fltk3","3","17073","4","prge_entity_NN fltk3_NN "
"prge_entity aopr1","3","17073","4","prge_entity_NN aopr1_NN "
"prge_entity 2.1","3","17073","9","prge_entity_NN 2.1_CD "
"pathway prge_entity","4","160","17073","pathway_NN prge_entity_NN "
"prge_entity adds","3","17073","6","prge_entity_NN adds_VBZ "
"prge_entity 90","13","17073","77","prge_entity_NN 90_CD "
"prge_entity substantially","3","17073","12","prge_entity_NN substantially_RB "
"prge_entity granulocyte","3","17073","10","prge_entity_NN granulocyte_NN "
"28 prge_entity","3","48","17073","28_CD prge_entity_NN "
"features prge_entity","3","71","17073","features_NNS prge_entity_NN "
"icp0 prge_entity","3","13","17073","icp0_NN prge_entity_NN "
"prge_entity 94","3","17073","13","prge_entity_NN 94_CD "
"hepatic prge_entity","4","34","17073","hepatic_JJ prge_entity_NN "
"blotting prge_entity","3","27","17073","blotting_VBG prge_entity_NN "
"prge_entity 98","3","17073","14","prge_entity_NN 98_CD "
"prge_entity 99","3","17073","15","prge_entity_NN 99_CD "
"hematocrit prge_entity","3","4","17073","hematocrit_NN prge_entity_NN "
"prge_entity classic","3","17073","3","prge_entity_NN classic_NN "
"prge_entity elisa","3","17073","79","prge_entity_NN elisa_NN "
"prge_entity 308","3","17073","9","prge_entity_NN 308_CD "
"codominant prge_entity","3","3","17073","codominant_NN prge_entity_NN "
"therefore prge_entity","6","117","17073","therefore_RB prge_entity_NN "
"prge_entity 300","7","17073","18","prge_entity_NN 300_CD "
"prge_entity prepared","3","17073","48","prge_entity_NN prepared_VBD "
"against prge_entity","16","214","17073","against_IN prge_entity_NN "
"cytometry prge_entity","3","32","17073","cytometry_NN prge_entity_NN "
"prge_entity 80","4","17073","59","prge_entity_NN 80_CD "
"prge_entity lacking","3","17073","41","prge_entity_NN lacking_VBG "
"prge_entity 1142.6","3","17073","3","prge_entity_NN 1142.6_CD "
"prge_entity interactive","3","17073","5","prge_entity_NN interactive_JJ "
"prge_entity spans","9","17073","12","prge_entity_NN spans_NNS "
"transmembrane prge_entity","3","25","17073","transmembrane_JJ prge_entity_NN "
"prge_entity blocked","4","17073","67","prge_entity_NN blocked_VBD "
"blocked prge_entity","11","67","17073","blocked_VBD prge_entity_NN "
"prge_entity hepatic","3","17073","34","prge_entity_NN hepatic_JJ "
"mi prge_entity","6","19","17073","mi_FW prge_entity_FW "
"prge_entity sensitive","5","17073","110","prge_entity_NN sensitive_JJ "
"monomeric prge_entity","4","12","17073","monomeric_JJ prge_entity_NN "
"prge_entity lineage","3","17073","27","prge_entity_NN lineage_NN "
"prge_entity blocker","3","17073","4","prge_entity_NN blocker_NN "
"prge_entity hgnrhr","3","17073","9","prge_entity_NN hgnrhr_NN "
"prge_entity nkx2","3","17073","3","prge_entity_NN nkx2_NN "
"largely prge_entity","3","29","17073","largely_RB prge_entity_NN "
"prge_entity 70","3","17073","48","prge_entity_NN 70_CD "
"multidomain prge_entity","3","4","17073","multidomain_JJ prge_entity_NN "
"pta prge_entity","3","4","17073","pta_NN prge_entity_NN "
"prge_entity acetyltransferases","5","17073","5","prge_entity_NN acetyltransferases_NNS "
"prge_entity 5s","3","17073","5","prge_entity_NN 5s_NNS "
"prge_entity 75","4","17073","41","prge_entity_NN 75_CD "
"prge_entity 76","4","17073","26","prge_entity_NN 76_CD "
"prge_entity 71","3","17073","17","prge_entity_NN 71_CD "
"gammal prge_entity","3","3","17073","gammal_NN prge_entity_NN "
"prge_entity 74","4","17073","15","prge_entity_NN 74_CD "
"ts prge_entity","3","7","17073","ts_NNS prge_entity_NN "
"prge_entity families","6","17073","7","prge_entity_NN families_NNS "
"immunostimulatory prge_entity","3","5","17073","immunostimulatory_JJ prge_entity_NN "
"prge_entity glutamate","3","17073","7","prge_entity_NN glutamate_NN "
"moreover prge_entity","8","68","17073","moreover_RB prge_entity_NN "
"prge_entity variants","8","17073","34","prge_entity_NN variants_NNS "
"prge_entity 335","3","17073","4","prge_entity_NN 335_CD "
"prge_entity increased","13","17073","348","prge_entity_NN increased_VBD "
"prge_entity versus","3","17073","57","prge_entity_NN versus_CC "
"replication prge_entity","4","94","17073","replication_NN prge_entity_NN "
"prge_entity functioned","3","17073","5","prge_entity_NN functioned_VBD "
"prge_entity prge_entity4","3","17073","3","prge_entity_NN prge_entity4_NN "
"prge_entity p161nk4","3","17073","3","prge_entity_NN p161nk4_NN "
"prge_entity mhr6b","3","17073","3","prge_entity_NN mhr6b_NN "
"prge_entity 59","3","17073","21","prge_entity_NN 59_CD "
"cpg prge_entity","3","18","17073","cpg_NN prge_entity_NN "
"prge_entity classes","4","17073","23","prge_entity_NN classes_NNS "
"inhibitor prge_entity","8","110","17073","inhibitor_NN prge_entity_NN "
"genuine prge_entity","3","3","17073","genuine_JJ prge_entity_NN "
"prge_entity 60","3","17073","81","prge_entity_NN 60_CD "
"prge_entity org","5","17073","5","prge_entity_NN org_NN "
"prge_entity increases","4","17073","48","prge_entity_NN increases_NNS "
"prge_entity 67","4","17073","20","prge_entity_NN 67_CD "
"deficient prge_entity","3","58","17073","deficient_JJ prge_entity_NN "
"prge_entity depletion","3","17073","23","prge_entity_NN depletion_NN "
"antiparallel prge_entity","3","6","17073","antiparallel_JJ prge_entity_NN "
"prge_entity release","4","17073","72","prge_entity_NN release_NN "
"o prge_entity","3","43","17073","o_NN prge_entity_NN "
"450 prge_entity","3","9","17073","450_CD prge_entity_NN "
"prge_entity 3a","4","17073","8","prge_entity_NN 3a_NN "
"prge_entity 3b","3","17073","6","prge_entity_NN 3b_NN "
"fluorescent prge_entity","8","25","17073","fluorescent_JJ prge_entity_NN "
"prge_entity shows","4","17073","52","prge_entity_NN shows_NNS "
"prevent prge_entity","5","33","17073","prevent_VB prge_entity_NN "
"prge_entity 47","3","17073","19","prge_entity_NN 47_CD "
"397 prge_entity","3","11","17073","397_CD prge_entity_NN "
"prge_entity 52","6","17073","24","prge_entity_NN 52_CD "
"prge_entity conformation","3","17073","29","prge_entity_NN conformation_NN "
"prge_entity 51","7","17073","24","prge_entity_NN 51_CD "
"prge_entity 50","4","17073","148","prge_entity_NN 50_CD "
"prge_entity sloppy","3","17073","3","prge_entity_NN sloppy_JJ "
"prge_entity 56","3","17073","40","prge_entity_NN 56_CD "
"epsilon4 prge_entity","6","10","17073","epsilon4_NN prge_entity_NN "
"prge_entity 55","3","17073","36","prge_entity_NN 55_CD "
"prge_entity superfamily","13","17073","25","prge_entity_NN superfamily_NN "
"before prge_entity","5","103","17073","before_IN prge_entity_NN "
"oncogenic prge_entity","4","14","17073","oncogenic_JJ prge_entity_NN "
"prge_entity gpr","3","17073","3","prge_entity_NN gpr_NN "
"prge_entity 2a","3","17073","7","prge_entity_NN 2a_NN "
"prge_entity 200","3","17073","24","prge_entity_NN 200_CD "
"prge_entity 2b","3","17073","16","prge_entity_NN 2b_NN "
"prge_entity 2c","5","17073","7","prge_entity_NN 2c_NN "
"prge_entity 0.58","3","17073","3","prge_entity_NN 0.58_CD "
"constructs prge_entity","3","56","17073","constructs_NNS prge_entity_NN "
"prge_entity hybridized","4","17073","8","prge_entity_NN hybridized_VBD "
"prge_entity llxphil","3","17073","3","prge_entity_NN llxphil_NN "
"replace prge_entity","4","9","17073","replace_VB prge_entity_NN "
"prge_entity 43","4","17073","34","prge_entity_NN 43_CD "
"prge_entity decoy","3","17073","3","prge_entity_NN decoy_NN "
"virulence prge_entity","3","25","17073","virulence_NN prge_entity_NN "
"weakly prge_entity","3","15","17073","weakly_RB prge_entity_NN "
"prge_entity 44","5","17073","38","prge_entity_NN 44_CD "
"while prge_entity","19","172","17073","while_IN prge_entity_NN "
"prge_entity 41","3","17073","37","prge_entity_NN 41_CD "
"prge_entity molecular","4","17073","171","prge_entity_NN molecular_JJ "
"determining prge_entity","4","30","17073","determining_VBG prge_entity_NN "
"prge_entity prge_entityl","3","17073","5","prge_entity_NN prge_entityl_NN "
"most prge_entity","3","259","17073","most_RBS prge_entity_JJ "
"prge_entity undergoes","5","17073","7","prge_entity_NN undergoes_VBZ "
"prge_entity prge_entityr","9","17073","16","prge_entity_NN prge_entityr_NN "
"prge_entity prge_entitys","9","17073","20","prge_entity_NN prge_entitys_NNS "
"acetylated prge_entity","3","5","17073","acetylated_VBN prge_entity_NN "
"prge_entity preferentially","4","17073","23","prge_entity_NN preferentially_RB "
"prge_entity 1a","11","17073","27","prge_entity_NN 1a_NN "
"prge_entity 1b","3","17073","12","prge_entity_NN 1b_NN "
"unsegmented prge_entity","3","3","17073","unsegmented_JJ prge_entity_NN "
"prge_entity identified","10","17073","314","prge_entity_NN identified_VBD "
"prge_entity 0.60","3","17073","6","prge_entity_NN 0.60_CD "
"significant prge_entity","9","312","17073","significant_JJ prge_entity_NN "
"prge_entity 29","4","17073","48","prge_entity_NN 29_CD "
"prge_entity 27","7","17073","56","prge_entity_NN 27_CD "
"prge_entity stably","3","17073","32","prge_entity_NN stably_RB "
"prge_entity 33","3","17073","41","prge_entity_NN 33_CD "
"prge_entity 1p","3","17073","21","prge_entity_NN 1p_NN "
"prge_entity 31","3","17073","34","prge_entity_NN 31_CD "
"prge_entity dominant","3","17073","65","prge_entity_NN dominant_JJ "
"prge_entity condition","3","17073","18","prge_entity_NN condition_NN "
"prge_entity controls","4","17073","156","prge_entity_NN controls_NNS "
"prge_entity 1c","4","17073","5","prge_entity_NN 1c_NN "
"prge_entity 14","8","17073","113","prge_entity_NN 14_CD "
"prge_entity pftrm1p","3","17073","5","prge_entity_NN pftrm1p_NN "
"prge_entity 13","3","17073","111","prge_entity_NN 13_CD "
"alters prge_entity","3","10","17073","alters_VBZ prge_entity_NN "
"since prge_entity","9","70","17073","since_IN prge_entity_NN "
"cnv prge_entity","4","9","17073","cnv_NN prge_entity_NN "
"prge_entity aminotransferase","3","17073","3","prge_entity_NN aminotransferase_NN "
"result prge_entity","4","85","17073","result_NN prge_entity_NN "
"prge_entity 16","4","17073","104","prge_entity_NN 16_CD "
"prge_entity 15","6","17073","129","prge_entity_NN 15_CD "
"prge_entity 2.46","3","17073","4","prge_entity_NN 2.46_CD "
"prge_entity gpcrs","3","17073","12","prge_entity_NN gpcrs_NNS "
"prge_entity undefined","3","17073","7","prge_entity_NN undefined_JJ "
"surrounding prge_entity","3","20","17073","surrounding_VBG prge_entity_NN "
"individuals prge_entity","3","70","17073","individuals_NNS prge_entity_NN "
"prge_entity catalyzes","3","17073","8","prge_entity_NN catalyzes_VBZ "
"11 prge_entity","3","104","17073","11_CD prge_entity_NN "
"prge_entity harris","3","17073","3","prge_entity_NN harris_NN "
"prge_entity subunits","6","17073","55","prge_entity_NN subunits_NNS "
"subunit prge_entity","19","96","17073","subunit_NN prge_entity_NN "
"antiapoptotic prge_entity","3","5","17073","antiapoptotic_JJ prge_entity_NN "
"prge_entity menk","3","17073","6","prge_entity_NN menk_NN "
"drb3 prge_entity","4","4","17073","drb3_NN prge_entity_NN "
"cga prge_entity","3","3","17073","cga_NN prge_entity_NN "
"prge_entity mutagenesis","3","17073","50","prge_entity_JJ mutagenesis_NN "
"prge_entity 20","4","17073","178","prge_entity_NN 20_CD "
"prge_entity status","6","17073","64","prge_entity_NN status_NN "
"prge_entity 21","5","17073","69","prge_entity_NN 21_CD "
"prge_entity catalyzed","4","17073","12","prge_entity_NN catalyzed_VBD "
"intracellular prge_entity","10","72","17073","intracellular_JJ prge_entity_NN "
"prge_entity 03","4","17073","7","prge_entity_NN 03_CD "
"prge_entity ova","4","17073","18","prge_entity_NN ova_NN "
"suppresses prge_entity","4","9","17073","suppresses_VBZ prge_entity_NN "
"prge_entitys can","3","20","361","prge_entitys_NNS can_MD "
"acid prge_entity","15","233","17073","acid_NN prge_entity_NN "
"prge_entity hnis","3","17073","6","prge_entity_NN hnis_NN "
"h3 prge_entity","3","14","17073","h3_NN prge_entity_NN "
"prge_entity produced","12","17073","128","prge_entity_NN produced_VBD "
"recombination prge_entity","3","49","17073","recombination_NN prge_entity_NN "
"prge_entity 0.03","3","17073","18","prge_entity_NN 0.03_CD "
"prge_entity our","3","17073","228","prge_entity_NN our_PRP$ "
"diffuse prge_entity","3","17","17073","diffuse_JJ prge_entity_NN "
"reporprge_entityene driven","3","3","22","reporprge_entityene_NN driven_VBN "
"bind prge_entity","13","131","17073","bind_VBP prge_entity_NN "
"prge_entity 250","3","17073","13","prge_entity_NN 250_CD "
"partial prge_entity","6","41","17073","partial_JJ prge_entity_NN "
"prge_entity producer","5","17073","5","prge_entity_NN producer_NN "
"prge_entity antigens","3","17073","8","prge_entity_NN antigens_NNS "
"prge_entity gtp","4","17073","23","prge_entity_NN gtp_NN "
"prge_entity produces","4","17073","16","prge_entity_NN produces_VBZ "
"prge_entity 11","3","17073","104","prge_entity_NN 11_CD "
"prge_entity 12","5","17073","221","prge_entity_NN 12_CD "
"prge_entity intrathecal","3","17073","3","prge_entity_NN intrathecal_JJ "
"prge_entity 10","12","17073","363","prge_entity_NN 10_CD "
"primordial prge_entity","3","17","17073","primordial_JJ prge_entity_NN "
"prge_entity molecules","18","17073","131","prge_entity_NN molecules_NNS "
"prge_entity formerly","3","17073","5","prge_entity_NN formerly_RB "
"prge_entity gtpases","4","17073","12","prge_entity_NN gtpases_NNS "
"prge_entity crosslinking","3","17073","7","prge_entity_NN crosslinking_NN "
"prge_entity immunoprecipitate","3","17073","3","prge_entity_NN immunoprecipitate_NN "
"prge_entity 0.11","3","17073","5","prge_entity_NN 0.11_CD "
"prge_entity structure","10","17073","175","prge_entity_NN structure_NN "
"rpt prge_entity","3","6","17073","rpt_NN prge_entity_NN "
"core prge_entity","11","69","17073","core_NN prge_entity_NN "
"muscle prge_entity","6","71","17073","muscle_NN prge_entity_NN "
"e prge_entity","10","182","17073","e_SYM prge_entity_NN "
"c prge_entity","131","470","17073","c_NN prge_entity_NN "
"block prge_entity","5","37","17073","block_NN prge_entity_NN "
"prge_entity play","7","17073","98","prge_entity_NN play_NN "
"sec prge_entity","4","7","17073","sec_NN prge_entity_NN "
"bypass prge_entity","3","18","17073","bypass_NN prge_entity_NN "
"lmw prge_entity","4","4","17073","lmw_NN prge_entity_NN "
"detected prge_entity","4","254","17073","detected_VBN prge_entity_NN "
"prge_entity contribute","5","17073","46","prge_entity_NN contribute_VBP "
"neutralize prge_entity","4","9","17073","neutralize_VB prge_entity_NN "
"prge_entity2 activity","4","10","699","prge_entity2_NN activity_NN "
"objective prge_entity","3","88","17073","objective_JJ prge_entity_NN "
"prge_entity 110,000","3","17073","3","prge_entity_NN 110,000_CD "
"prge_entity ether","3","17073","3","prge_entity_NN ether_NN "
"prge_entity target","5","17073","103","prge_entity_NN target_NN "
"prge_entity factors","5","17073","254","prge_entity_NN factors_NNS "
"symptoms prge_entity","3","67","17073","symptoms_NNS prge_entity_NN "
"assay prge_entity","4","184","17073","assay_NN prge_entity_NN "
"motb prge_entity","3","3","17073","motb_NN prge_entity_NN "
"aeruginosa prge_entity","3","16","17073","aeruginosa_FW prge_entity_FW "
"lambda prge_entity","3","32","17073","lambda_NN prge_entity_NN "
"prge_entity eef1al11","3","17073","3","prge_entity_NN eef1al11_NN "
"bacterial prge_entity","7","67","17073","bacterial_JJ prge_entity_NN "
"prge_entity functional","3","17073","155","prge_entity_NN functional_JJ "
"marrow prge_entity","4","64","17073","marrow_NN prge_entity_NN "
"four prge_entity","10","216","17073","four_CD prge_entity_NN "
"silent prge_entity","4","15","17073","silent_JJ prge_entity_NN "
"prge_entity conjugation","4","17073","11","prge_entity_NN conjugation_NN "
"str prge_entity","3","10","17073","str_NN prge_entity_NN "
"prge_entity light","3","17073","70","prge_entity_NN light_NN "
"nonmammalian prge_entity","3","5","17073","nonmammalian_JJ prge_entity_NN "
"prge_entity indicates","6","17073","53","prge_entity_NN indicates_VBZ "
"prge_entity reportedly","3","17073","3","prge_entity_NN reportedly_RB "
"prge_entity synthesized","3","17073","27","prge_entity_NN synthesized_VBN "
"prge_entity phenotype","4","17073","67","prge_entity_NN phenotype_NN "
"marker prge_entity","5","48","17073","marker_NN prge_entity_NN "
"prge_entity indicated","4","17073","115","prge_entity_NN indicated_VBD "
"49 prge_entity","3","22","17073","49_CD prge_entity_NN "
"rpon prge_entity","3","3","17073","rpon_NN prge_entity_NN "
"15 prge_entity","4","129","17073","15_CD prge_entity_NN "
"probably prge_entity","3","64","17073","probably_RB prge_entity_NN "
"prge_entity conjugating","8","17073","9","prge_entity_NN conjugating_VBG "
"fl prge_entity","6","28","17073","fl_NN prge_entity_NN "
"displace prge_entity","3","4","17073","displace_VB prge_entity_NN "
"prge_entitymunoglobulin like","3","3","205","prge_entitymunoglobulin_NN like_IN "
"comparisons prge_entity","3","19","17073","comparisons_NNS prge_entity_NN "
"prge_entity specifically","8","17073","96","prge_entity_NN specifically_RB "
"x prge_entity","9","106","17073","x_CC prge_entity_NN "
"analogues prge_entity","3","8","17073","analogues_NNS prge_entity_NN "
"prge_entity recognize","4","17073","34","prge_entity_NN recognize_VBP "
"prge_entity mix","3","17073","5","prge_entity_NN mix_NN "
"prge_entity fused","11","17073","27","prge_entity_NN fused_VBN "
"triggered prge_entity","3","16","17073","triggered_VBN prge_entity_NN "
"pp85 prge_entity","3","5","17073","pp85_NN prge_entity_NN "
"master prge_entity","3","3","17073","master_NN prge_entity_NN "
"prge_entity kgamma","3","17073","3","prge_entity_NN kgamma_NN "
"prge_entity inactivating","3","17073","8","prge_entity_NN inactivating_VBG "
"matrix prge_entity","4","52","17073","matrix_NN prge_entity_NN "
"prge_entity titres","4","17073","13","prge_entity_NN titres_NNS "
"nonstructural prge_entity","4","6","17073","nonstructural_JJ prge_entity_NN "
"identified prge_entity","11","314","17073","identified_VBN prge_entity_NN "
"analogous prge_entity","3","8","17073","analogous_JJ prge_entity_NN "
"dispensable prge_entity","3","4","17073","dispensable_JJ prge_entity_NN "
"prge_entity rdrps","3","17073","3","prge_entity_NN rdrps_NNS "
"prge_entity relevant","4","17073","32","prge_entity_NN relevant_JJ "
"prge_entity inactivation","7","17073","40","prge_entity_NN inactivation_NN "
"design prge_entity","3","43","17073","design_NN prge_entity_NN "
"prge_entity regions","8","17073","172","prge_entity_NN regions_NNS "
"prge_entity def","8","17073","8","prge_entity_NN def_NN "
"nt prge_entity","3","37","17073","nt_NNS prge_entity_NN "
"prge_entity transferase","3","17073","16","prge_entity_NN transferase_NN "
"prge_entity arms","3","17073","9","prge_entity_NN arms_NNS "
"prge_entity synergistically","3","17073","7","prge_entity_NN synergistically_RB "
"ovarian prge_entity","4","12","17073","ovarian_JJ prge_entity_NN "
"returning prge_entity","3","4","17073","returning_VBG prge_entity_NN "
"prge_entity sequences","12","17073","176","prge_entity_NN sequences_NNS "
"hormone recepprge_entity","3","25","3","hormone_NN recepprge_entity_NN "
"female prge_entity","3","55","17073","female_JJ prge_entity_NN "
"prge_entity accumulated","3","17073","12","prge_entity_NN accumulated_VBN "
"frequency prge_entity","3","87","17073","frequency_NN prge_entity_NN "
"percentage prge_entity","3","55","17073","percentage_NN prge_entity_NN "
"prge_entity immune","7","17073","222","prge_entity_NN immune_JJ "
"neurotrophins prge_entity","3","4","17073","neurotrophins_NNS prge_entity_NN "
"prge_entity import","3","17073","14","prge_entity_NN import_NN "
"prge_entity homolog","5","17073","16","prge_entity_NN homolog_NN "
"prge_entity predicted","4","17073","78","prge_entity_NN predicted_VBD "
"prge_entity accumulates","4","17073","8","prge_entity_NN accumulates_VBZ "
"prge_entity chemotherapy","3","17073","33","prge_entity_NN chemotherapy_NN "
"prge_entity gdhb","3","17073","3","prge_entity_NN gdhb_NN "
"prge_entity between","14","17073","649","prge_entity_NN between_IN "
"prge_entity another","4","17073","59","prge_entity_NN another_DT "
"activity prge_entity","7","699","17073","activity_NN prge_entity_NN "
"balpha prge_entityalpha","3","3","4","balpha_NN prge_entityalpha_NN "
"prge_entity immobilized","3","17073","21","prge_entity_NN immobilized_VBN "
"polymerized prge_entity","5","11","17073","polymerized_VBN prge_entity_NN "
"prge_entity children","3","17073","115","prge_entity_NN children_NNS "
"prge_entitys mediate","3","20","49","prge_entitys_NNS mediate_VBP "
"sir3 prge_entity","3","5","17073","sir3_NN prge_entity_NN "
"prge_entity binds","23","17073","98","prge_entity_NN binds_VBZ "
"overexpressing prge_entity","8","16","17073","overexpressing_VBG prge_entity_NN "
"prge_entity sapp","3","17073","9","prge_entity_NN sapp_NN "
"prge_entity stabilizes","3","17073","5","prge_entity_NN stabilizes_VBZ "
"prge_entity isozyme","3","17073","3","prge_entity_NN isozyme_NN "
"dose prge_entity","4","129","17073","dose_NN prge_entity_NN "
"indicating prge_entity","3","93","17073","indicating_VBG prge_entity_NN "
"prge_entity specific","31","17073","609","prge_entity_NN specific_JJ "
"prge_entity moieties","3","17073","6","prge_entity_NN moieties_NNS "
"prge_entity mek","5","17073","10","prge_entity_NN mek_NN "
"fibrosis prge_entity","3","16","17073","fibrosis_NN prge_entity_NN "
"prge_entity pula","3","17073","6","prge_entity_NN pula_NN "
"prge_entity ple21","3","17073","3","prge_entity_NN ple21_NN "
"homologue prge_entity","4","34","17073","homologue_NN prge_entity_NN "
"prge_entity dbd","7","17073","19","prge_entity_NN dbd_NN "
"tyrosine10 prge_entity","3","3","17073","tyrosine10_NN prge_entity_NN "
"prge_entity neutralizing","4","17073","32","prge_entity_NN neutralizing_NN "
"chemoattractant prge_entity","4","6","17073","chemoattractant_NN prge_entity_NN "
"sharing prge_entity","3","5","17073","sharing_VBG prge_entity_NN "
"prge_entity responsive","17","17073","77","prge_entity_NN responsive_JJ "
"prge_entity sspe","3","17073","4","prge_entity_NN sspe_NN "
"prge_entity pxxpxr","3","17073","3","prge_entity_NN pxxpxr_NN "
"cel5 prge_entity","3","7","17073","cel5_NN prge_entity_NN "
"prge_entity ssph","3","17073","7","prge_entity_NN ssph_NN "
"prge_entity flagella","3","17073","5","prge_entity_NN flagella_NNS "
"prge_entity raised","3","17073","30","prge_entity_NN raised_VBD "
"prge_entity dap","3","17073","4","prge_entity_NN dap_NN "
"prge_entity coincident","3","17073","5","prge_entity_NN coincident_JJ "
